Crop,State,Crop_Year,Area_(in_Ha),Production_(in_Tonnes),Yield_(kg/Ha),MSP,Annual_rainfall,cost_of_prod,Harvest_Price
Guarseed,Rajasthan,2023,377238.3091,1494765.073,1115.32519,6392.76,0.375630252,3026.25,4927.012619
Guarseed,Uttar Pradesh,2023,377217.8093,1494650.025,1115.245262,6392.76,0.375966387,3034.31,4926.872619
Jowar,Andhra Pradesh,2023,103000.0,367105.0,3564.0,3180.0,0.676806723,1290.0,2639.0
Jowar,Bihar,2023,747.0,797.05,1067.0,3180.0,0.294453782,1980.02,2660.56
Jowar,Chhattisgarh,2023,780.0,653.64,838.0,3180.0,0.698907563,1818.85,3081.61
Jowar,Delhi,2023,550614.3381,4018736.945,9827.376149,3180.0,0.629579832,1395.63,2614.215
Jowar,Gujarat,2023,42535.0,56830.36,1336.0,3180.0,0.169327731,2002.76,3030.0
Jowar,Haryana,2023,19240.0,10139.48,527.0,3180.0,0.630840336,1860.97,2236.0
Jowar,Jharkhand,2023,791.0,858.24,1085.0,3180.0,0.552773109,1875.06,2760.05
Jowar,Karnataka,2023,753000.0,917172.0,1218.0,3180.0,0.374705882,2165.0,2624.1025
Jowar,Karnataka,2023,753000.0,917172.0,1218.0,3180.0,0.374705882,2165.0,2624.1025
Jowar,Kerala,2023,976.65,538.49,551.0,3180.0,1.378403361,1859.74,3162.53
Jowar,Madhya Pradesh,2023,87000.0,151696.0,1744.0,3180.0,0.426134454,1477.0,2779.08
Jowar,Maharashtra,2023,1759390.0,1887162.4,1073.0,3180.0,0.362352941,1852.0,2774.8075
Jowar,Nagaland,2023,504433.4477,3759562.293,9647.319329,3180.0,1.386806723,1410.68,2516.28
Jowar,Odisha,2023,7100.0,5580.6,786.0,3180.0,1.049747899,1822.45,2728.15
Jowar,Puducherry,2023,543357.4142,3978009.91,9799.081792,3180.0,0.748571429,1400.99,2549.485
Jowar,Rajasthan,2023,509278.0,451220.31,886.0,3180.0,0.375630252,1533.0,2661.1675
Jowar,Tamil Nadu,2023,353920.0,254302.54,719.0,3180.0,0.782016807,1661.0,2770.2775
Jowar,Telangana,2023,106000.0,172328.0,1626.0,3180.0,0.818991597,1527.81,2842.79
Jowar,Uttar Pradesh,2023,289000.0,462400.0,1600.0,3180.0,0.375966387,1528.33,2717.3775
Jowar,West Bengal,2023,135.0,81.0,600.0,3180.0,0.977394958,1855.89,2879.12
Jute,Assam,2023,55000.0,665194.44,2177.0,5050.0,2.051428571,3303.0,2468.0
Jute,Bihar,2023,52997.0,785238.88,2667.0,5050.0,0.294453782,1992.0,4643.74
Jute,Meghalaya,2023,413440.5107,2634233.509,6944.604185,5050.0,2.375966387,2856.54,4420.845833
Jute,Nagaland,2023,473766.2526,2972791.364,7179.811025,5050.0,1.386806723,2696.98,4532.413333
Jute,Odisha,2023,2780.0,40464.44,2620.0,5050.0,1.049747899,2639.78,4682.0
Jute,Tripura,2023,468574.6821,2943655.427,7159.56937,5050.0,1.471932773,2682.01,4525.313333
Jute,West Bengal,2023,479181.0,7704165.63,2894.0,5050.0,0.977394958,2879.0,4768.271667
Jute & Mesta,Andhra Pradesh,2023,1000.0,11950.0,2151.0,2094.71,0.676806723,1501.88,2708.44
Jute & Mesta,Assam,2023,58000.0,684911.11,2126.0,2094.71,2.051428571,1592.89,2433.56
Jute & Mesta,Bihar,2023,66687.0,985721.32,2661.0,2094.71,0.294453782,1478.88,2315.455
Jute & Mesta,Chhattisgarh,2023,310.0,676.83,393.0,6478.29,0.698907563,5482.73,8493.93
Jute & Mesta,Meghalaya,2023,255244.0894,810113.7114,639.6762536,6469.44,2.375966387,3869.95,5851.533167
Jute & Mesta,Nagaland,2023,315569.8313,1148671.566,874.8830938,6443.21,1.386806723,3583.86,5866.124167
Jute & Mesta,Odisha,2023,6420.0,58583.55,1643.0,5056.28,1.049747899,2742.29,4883.8
Jute & Mesta,Tripura,2023,310378.2608,1119535.63,854.6414381,6449.16,1.471932773,3610.4,5971.5875
Jute & Mesta,West Bengal,2023,491058.0,7865692.83,2883.0,2094.71,0.977394958,1215.73,3218.570667
Lentil,Arunachal Pradesh,2023,246764.5301,158998.2521,-472.0028541,6425.0,3.083277311,5045.26,7878.6305
Lentil,Assam,2023,25000.0,19575.0,783.0,6425.0,2.051428571,3940.03,6389.681667
Lentil,Bihar,2023,134436.0,113060.68,841.0,6425.0,0.294453782,2260.0,6120.986667
Lentil,Chhattisgarh,2023,14020.0,5860.36,418.0,6425.0,0.698907563,5227.7,6299.53
Lentil,Haryana,2023,100.0,86.4,864.0,6425.0,0.630840336,3514.35,9479.55
Lentil,Himachal Pradesh,2023,220.0,301.18,1369.0,6425.0,2.242352941,4149.89,8522.48
Lentil,Jharkhand,2023,49330.0,44150.35,895.0,6425.0,0.552773109,3434.52,6247.932
Lentil,Ladakh,2023,366929.1441,833381.569,-3.487453301,6425.0,1.112941176,3736.15,7629.205333
Lentil,Madhya Pradesh,2023,712000.0,818800.0,1150.0,6425.0,0.426134454,2630.0,5596.901667
Lentil,Manipur,2023,388951.0379,956972.0118,82.3747328,6425.0,0.751848739,3646.08,7736.071167
Lentil,Nagaland,2023,350226.9443,739646.1133,-68.60843643,6425.0,1.386806723,3714.86,7694.432833
Lentil,Odisha,2023,14960.0,7868.96,526.0,6425.0,1.049747899,5061.9,6360.208667
Lentil,Punjab,2023,500.0,368.5,737.0,6425.0,0.938151261,4441.96,8361.91
Lentil,Rajasthan,2023,25282.0,30692.35,1214.0,6425.0,0.375630252,4078.01,6104.822
Lentil,Tripura,2023,345035.3738,710510.1769,-88.85009212,6425.0,1.471932773,3719.9,7637.913833
Lentil,Uttar Pradesh,2023,568000.0,549824.0,968.0,6425.0,0.375966387,3626.0,5674.057
Lentil,Uttarakhand,2023,9801.0,8311.25,848.0,6425.0,1.416218487,3642.1,6316.583333
Lentil,West Bengal,2023,157810.0,152286.65,965.0,6425.0,0.977394958,3023.0,6399.099667
Linseed,Assam,2023,5000.0,3090.0,618.0,6705.59,2.051428571,5351.8,3644.0
Linseed,Bihar,2023,5741.0,4879.85,850.0,6686.78,0.294453782,3855.42,5325.43
Linseed,Chhattisgarh,2023,8440.0,2818.96,334.0,6710.61,0.698907563,5692.07,6170.2225
Linseed,Himachal Pradesh,2023,125.0,48.75,390.0,6710.84,2.242352941,5563.85,7813.0
Linseed,Jammu And Kashmir,2023,481499.255,4864255.782,14422.39355,2137.77,2.904369748,1122.08,2633.891667
Linseed,Jharkhand,2023,24477.0,14270.09,583.0,6705.36,0.552773109,5223.78,6061.299
Linseed,Karnataka,2023,200.0,76.0,380.0,6710.61,0.374705882,5526.59,8912.4025
Linseed,Madhya Pradesh,2023,48000.0,36096.0,752.0,6698.93,0.426134454,4354.45,5791.142
Linseed,Maharashtra,2023,7160.0,3401.0,475.0,6710.61,0.362352941,5556.98,6155.0
Linseed,Meghalaya,2023,513724.9169,5045111.426,14548.03968,2137.77,2.375966387,1121.99,2534.091667
Linseed,Nagaland,2023,574050.6588,5383669.281,14783.24652,2137.77,1.386806723,1126.13,2657.935
Linseed,Odisha,2023,7890.0,3881.88,492.0,6710.61,1.049747899,5537.7,6075.602
Linseed,Rajasthan,2023,10463.0,11404.67,1090.0,6633.15,0.375630252,3978.27,5398.0
Linseed,Uttar Pradesh,2023,55000.0,35585.0,647.0,6705.36,0.375966387,5260.45,5384.0
Linseed,West Bengal,2023,3215.0,1253.85,390.0,6710.61,0.977394958,5552.57,5876.8725
Maize,Andaman And Nicobar Islands,2023,583297.2114,4306338.65,10146.09454,2090.0,0.0,1176.29,2495.485
Maize,Andhra Pradesh,2023,291000.0,1732237.0,5953.0,2090.0,0.676806723,934.0,1928.0
Maize,Arunachal Pradesh,2023,395257.8097,3251031.008,9412.938975,2090.0,3.083277311,1193.68,2259.77
Maize,Assam,2023,102000.0,403635.0,3957.0,2090.0,2.051428571,1116.9,1326.0
Maize,Bihar,2023,728067.0,4612673.42,6336.0,2090.0,0.294453782,934.0,2027.835
Maize,Bihar,2023,728067.0,4612673.42,6336.0,2090.0,0.294453782,934.0,1704.0
Maize,Chandigarh,2023,505603.0267,3870306.275,9843.169072,2090.0,1.27394958,1207.56,2605.0
Maize,Chhattisgarh,2023,129710.0,411440.12,3172.0,2090.0,0.698907563,1099.31,1872.96
Maize,Delhi,2023,544901.1143,4090853.521,9996.390213,2090.0,0.629579832,1144.72,2583.72
Maize,Gujarat,2023,404133.0,904990.41,2239.0,2090.0,0.169327731,2061.0,2056.0
Maize,Haryana,2023,4980.0,18351.3,3685.0,2090.0,0.630840336,1180.92,2102.83
Maize,Himachal Pradesh,2023,253029.0,704432.74,2784.0,2090.0,2.242352941,1748.0,2211.0
Maize,Jammu And Kashmir,2023,406168.8202,3312265.37,9455.480421,2090.0,2.904369748,1178.54,2227.93
Maize,Jharkhand,2023,244662.0,537455.82,2197.0,2090.0,0.552773109,1496.71,2192.61
Maize,Jharkhand,2023,244662.0,537455.82,2197.0,2090.0,0.552773109,1496.71,2192.61
Maize,Karnataka,2023,1940000.0,5490089.0,2830.0,2090.0,0.374705882,1112.0,3293.9185
Maize,Kerala,2023,210.18,536.62,2553.0,2090.0,1.378403361,1421.49,2143.87
Maize,Madhya Pradesh,2023,1540000.0,4328580.0,2811.0,2090.0,0.426134454,1194.0,2767.808333
Maize,Maharashtra,2023,1304920.0,2397838.75,1838.0,2090.0,0.362352941,1386.0,2337.461667
Maize,Manipur,2023,537444.3176,4049004.768,9967.316562,2090.0,0.751848739,1156.61,2565.42
Maize,Meghalaya,2023,438394.482,3493121.014,9581.126552,2090.0,2.375966387,1216.72,2228.65
Maize,Mizoram,2023,502169.3127,3851035.715,9829.781205,2090.0,1.330252101,1215.1,3520.0
Maize,Mizoram,2023,502169.3127,3851035.715,9829.781205,2090.0,1.330252101,1215.1,3159.49
Maize,Nagaland,2023,498720.2239,3831678.869,9816.333392,2090.0,1.386806723,1215.1,2500.0
Maize,Odisha,2023,85920.0,264676.01,3080.0,2090.0,1.049747899,1197.27,1597.0
Maize,Punjab,2023,95100.0,368037.0,3870.0,2090.0,0.938151261,1202.0,1856.0
Maize,Rajasthan,2023,879952.0,2159973.08,2455.0,2090.0,0.375630252,1853.0,1982.12
Maize,Sikkim,2023,276927.9265,2586944.498,8951.577091,2090.0,5.023529412,1074.51,2246.545
Maize,Tamil Nadu,2023,455690.0,3056648.23,6708.0,2090.0,0.782016807,1330.0,2003.61
Maize,Telangana,2023,486000.0,2668140.0,5490.0,2090.0,0.818991597,1031.13,1987.45
Maize,Tripura,2023,493528.6534,3802542.933,9796.091737,2090.0,1.471932773,1214.63,2867.0
Maize,Uttar Pradesh,2023,891000.0,1977442.0,2219.0,2090.0,0.375966387,1438.0,1872.0
Maize,Uttarakhand,2023,16924.0,41119.2,2430.0,2090.0,1.416218487,1439.38,2509.0
Maize,West Bengal,2023,392646.0,2678030.42,6820.0,2090.0,0.977394958,1115.93,1976.96
Mesta,Andhra Pradesh,2023,1000.0,11950.0,2151.0,2094.71,0.676806723,1501.79,2708.44
Mesta,Assam,2023,3000.0,19716.67,1183.0,6393.74,2.051428571,4184.89,1748.0
Mesta,Bihar,2023,13690.0,200482.44,2636.0,2094.71,0.294453782,1405.66,2413.895
Mesta,Chhattisgarh,2023,310.0,676.83,393.0,6502.29,0.698907563,5487.42,8456.52
Mesta,Meghalaya,2023,492361.7271,4695092.973,13398.52694,2094.71,2.375966387,1098.56,2538.396667
Mesta,Nagaland,2023,552687.4691,5033650.828,13633.73378,2094.71,1.386806723,1099.0,2597.44
Mesta,Odisha,2023,3640.0,18119.11,896.0,6467.21,1.049747899,3838.26,4104.16
Mesta,Tripura,2023,547495.8985,5004514.891,13613.49212,2094.71,1.471932773,1099.22,2607.16
Mesta,West Bengal,2023,11877.0,161527.2,2448.0,2094.71,0.977394958,1406.26,2422.53
Moong,Andaman And Nicobar Islands,2023,352079.4542,-465367.5826,-5122.414861,8558.0,0.0,5603.86,11377.19667
Moong,Andhra Pradesh,2023,61000.0,54658.0,896.0,8558.0,0.676806723,3699.0,9198.676667
Moong,Arunachal Pradesh,2023,164040.0526,-1520675.225,-5855.570427,8558.0,3.083277311,6128.54,10529.03
Moong,Assam,2023,12000.0,9156.0,763.0,8558.0,2.051428571,4626.73,7652.83
Moong,Bihar,2023,165082.0,111497.31,675.0,8558.0,0.294453782,5725.15,9498.673667
Moong,Chhattisgarh,2023,4710.0,1820.16,386.0,8558.0,0.698907563,5826.3,9592.36
Moong,Gujarat,2023,131748.0,105062.33,797.0,8558.0,0.169327731,5147.0,9949.511667
Moong,Haryana,2023,32320.0,21879.66,677.0,8558.0,0.630840336,5384.12,9190.695333
Moong,Himachal Pradesh,2023,215325.3893,-1232853.591,-5655.611643,8558.0,2.242352941,6220.17,10368.22
Moong,Jammu And Kashmir,2023,174951.063,-1459440.863,-5813.028981,8558.0,2.904369748,6145.7,10455.34
Moong,Jharkhand,2023,20909.0,18546.28,887.0,8558.0,0.552773109,4014.94,8832.526667
Moong,Karnataka,2023,292000.0,91931.0,315.0,8558.0,0.374705882,4860.0,10140.52167
Moong,Kerala,2023,179.9,124.41,692.0,8558.0,1.378403361,5397.98,9975.73
Moong,Madhya Pradesh,2023,1118525.0,1337686.0,1196.0,8558.0,0.426134454,3375.55,9580.731667
Moong,Maharashtra,2023,190860.0,72496.1,380.0,8558.0,0.362352941,6433.0,10028.159
Moong,Manipur,2023,306226.5604,-722701.4648,-5301.19284,8558.0,0.751848739,5432.55,11249.58
Moong,Nagaland,2023,267502.4668,-940027.3633,-5452.17601,8558.0,1.386806723,5707.19,10479.85
Moong,Odisha,2023,257760.0,88114.45,342.0,8558.0,1.049747899,5376.0,9088.281667
Moong,Puducherry,2023,306426.4333,-721579.7456,-5300.413547,8558.0,0.748571429,5432.55,11249.58
Moong,Punjab,2023,16300.0,17527.4,1075.0,8558.0,0.938151261,4066.89,8299.816667
Moong,Rajasthan,2023,2364015.0,813221.16,344.0,8558.0,0.375630252,4970.0,9740.610833
Moong,Tamil Nadu,2023,128370.0,39018.84,304.0,8558.0,0.782016807,5793.68,9799.464167
Moong,Telangana,2023,28000.0,20811.0,743.0,8558.0,0.818991597,4715.22,9252.516667
Moong,Tripura,2023,262310.8963,-969163.2997,-5472.417665,8558.0,1.471932773,5713.34,10419.61
Moong,Uttar Pradesh,2023,113000.0,67116.0,594.0,8558.0,0.375966387,5468.5,9493.113667
Moong,West Bengal,2023,64256.0,41255.1,642.0,8558.0,0.977394958,5362.43,8503.235333
Nigerseed,Andhra Pradesh,2023,1000.0,399.0,399.0,7734.0,0.676806723,5387.89,9012.35
Nigerseed,Assam,2023,5000.0,2900.0,580.0,7734.0,2.051428571,5153.59,3968.0
Nigerseed,Chhattisgarh,2023,22990.0,4988.83,217.0,7734.0,0.698907563,5706.13,7722.0
Nigerseed,Gujarat,2023,1070.0,467.59,437.0,7734.0,0.169327731,5538.72,8565.78
Nigerseed,Jharkhand,2023,1458.0,551.12,378.0,7734.0,0.552773109,5325.1,8587.73
Nigerseed,Karnataka,2023,480622.0464,2012142.334,3294.914192,7734.0,0.374705882,3865.96,6044.96
Nigerseed,Madhya Pradesh,2023,10000.0,2930.0,293.0,7734.0,0.426134454,5602.89,6353.0
Nigerseed,Maharashtra,2023,4810.0,899.47,187.0,7734.0,0.362352941,5792.83,4211.0
Nigerseed,Odisha,2023,35250.0,13077.75,371.0,7734.0,1.049747899,4620.0,5309.0
Nigerseed,West Bengal,2023,1100.0,572.0,520.0,7734.0,0.977394958,5168.84,8076.61
Other Pulses,Andhra Pradesh,2023,43000.0,27459.0,639.0,6478.99,0.676806723,5146.23,5883.57
Other Pulses,Arunachal Pradesh,2023,212107.417,568023.705,471.4886761,6468.74,3.083277311,3932.86,6666.219167
Other Pulses,Assam,2023,45000.0,41195.0,915.0,6433.66,2.051428571,3676.93,5742.956667
Other Pulses,Bihar,2023,65697.0,67059.39,1021.0,6394.26,0.294453782,3865.75,5563.295
Other Pulses,Chhattisgarh,2023,184740.0,99329.46,538.0,6478.29,0.698907563,5315.19,6556.423333
Other Pulses,Goa,2023,398737.4585,1615421.789,1199.149223,6387.37,0.023109244,2991.34,4889.619286
Other Pulses,Gujarat,2023,40542.0,25179.35,621.0,6478.99,0.169327731,5164.01,5472.100667
Other Pulses,Haryana,2023,2590.0,2728.25,1053.0,6392.76,0.630840336,3775.4,4746.68
Other Pulses,Himachal Pradesh,2023,22655.0,43934.76,1939.0,2094.71,2.242352941,1576.47,2485.34
Other Pulses,Jammu And Kashmir,2023,223018.4275,629258.0669,514.0301223,6468.74,2.904369748,3887.92,6519.1265
Other Pulses,Jharkhand,2023,86019.0,96945.38,1127.0,6392.76,0.552773109,3630.32,5907.54
Other Pulses,Karnataka,2023,253000.0,145815.0,576.0,6478.29,0.374705882,5284.92,5941.881
Other Pulses,Kerala,2023,1249.33,1709.19,1368.0,6371.39,1.378403361,4296.36,4866.07
Other Pulses,Ladakh,2023,332272.031,1242407.022,940.0040769,6443.21,1.112941176,3527.5,5825.739167
Other Pulses,Madhya Pradesh,2023,129000.0,136095.0,1055.0,6392.76,0.426134454,3583.98,5659.87
Other Pulses,Maharashtra,2023,171620.0,99656.08,581.0,6478.99,0.362352941,5459.07,6083.549333
Other Pulses,Manipur,2023,354293.9249,1365997.465,1025.866263,6394.26,0.751848739,3162.19,4986.047619
Other Pulses,Meghalaya,2023,255244.0894,810113.7114,639.6762536,6469.44,2.375966387,3869.95,5851.533167
Other Pulses,Mizoram,2023,319018.9201,1168028.412,888.3309065,6443.21,1.330252101,3618.59,5919.134167
Other Pulses,Nagaland,2023,315569.8313,1148671.566,874.8830938,6443.21,1.386806723,3583.86,5866.124167
Other Pulses,Odisha,2023,364040.0,202463.8,556.0,6478.29,1.049747899,5208.5,6518.570333
Other Pulses,Puducherry,2023,354493.7978,1367119.184,1026.645557,6394.26,0.748571429,3162.19,4986.047619
Other Pulses,Punjab,2023,1800.0,2674.8,1486.0,6371.39,0.938151261,4276.73,4958.07
Other Pulses,Rajasthan,2023,995380.0,401178.65,403.0,6478.29,0.375630252,3506.52,6578.139667
Other Pulses,Sikkim,2023,93777.53385,-96062.80518,10.12679227,6421.54,5.023529412,4286.52,6471.74
Other Pulses,Tamil Nadu,2023,208950.0,133651.54,640.0,6478.99,0.782016807,5424.5,6354.3
Other Pulses,Telangana,2023,4000.0,3404.0,851.0,6449.16,0.818991597,3647.52,5240.72
Other Pulses,Tripura,2023,310378.2608,1119535.63,854.6414381,6449.16,1.471932773,3610.4,5971.5875
Other Pulses,Uttar Pradesh,2023,468000.0,761436.0,1627.0,5148.16,0.375966387,2844.88,4568.21
Other Pulses,Uttarakhand,2023,30472.0,30137.93,989.0,6446.08,1.416218487,3645.46,6029.143333
Other Pulses,West Bengal,2023,108869.0,134507.9,1236.0,6375.82,0.977394958,3766.99,5887.088
Ragi,Andhra Pradesh,2023,27000.0,32994.0,1222.0,3846.0,0.676806723,2587.74,2405.0
Ragi,Arunachal Pradesh,2023,413499.0386,3282917.256,9626.928919,3846.0,3.083277311,1834.04,2636.59
Ragi,Bihar,2023,2193.0,1923.26,877.0,3846.0,0.294453782,2667.03,1840.0
Ragi,Chhattisgarh,2023,4180.0,1162.04,278.0,3846.0,0.698907563,2615.49,4249.0
Ragi,Dadra And Nagar Haveli,2023,596362.2446,4309175.248,10339.90278,3846.0,0.08487395,1818.51,2598.62
Ragi,Gujarat,2023,9930.0,8145.98,820.0,3846.0,0.169327731,2673.28,2550.0
Ragi,Himachal Pradesh,2023,1024.0,897.02,876.0,3846.0,2.242352941,2554.48,3673.0
Ragi,Jammu And Kashmir,2023,424410.0491,3344151.618,9669.470365,3846.0,2.904369748,1825.12,2544.29
Ragi,Jharkhand,2023,33822.0,32841.16,971.0,3846.0,0.552773109,2593.07,2437.71
Ragi,Karnataka,2023,811000.0,1016994.0,1254.0,3846.0,0.374705882,2384.0,2665.4625
Ragi,Karnataka,2023,811000.0,1016994.0,1254.0,3846.0,0.374705882,2384.0,2665.4625
Ragi,Kerala,2023,215.0,286.17,1331.0,3846.0,1.378403361,2568.78,2650.55
Ragi,Maharashtra,2023,70040.0,90141.48,1287.0,3846.0,0.362352941,3080.0,2773.61
Ragi,Nagaland,2023,516961.4529,3863565.118,10030.32334,3846.0,1.386806723,1803.22,2729.83
Ragi,Odisha,2023,64700.0,54736.2,846.0,3846.0,1.049747899,2525.71,2633.0
Ragi,Puducherry,2023,555885.4194,4082012.735,10182.0858,3846.0,0.748571429,1789.92,2241.0
Ragi,Sikkim,2023,295169.1554,2618830.746,9165.567035,3846.0,5.023529412,1893.81,2563.78
Ragi,Tamil Nadu,2023,72680.0,181118.56,2492.0,3846.0,0.782016807,1576.0,3168.0
Ragi,Uttarakhand,2023,68806.0,105961.24,1540.0,3846.0,1.416218487,1908.0,2829.14
Ragi,West Bengal,2023,6476.0,6229.91,962.0,3846.0,0.977394958,2585.18,2701.89
Rapeseed & Mustard,Andhra Pradesh,2023,1000.0,676.0,676.0,5650.0,0.676806723,3978.5,6635.09
Rapeseed & Mustard,Arunachal Pradesh,2023,246493.4423,272387.3387,-147.8421885,5650.0,3.083277311,4355.24,5412.409667
Rapeseed & Mustard,Assam,2023,298000.0,207110.0,695.0,5650.0,2.051428571,4226.0,5200.325833
Rapeseed & Mustard,Bihar,2023,78301.0,90281.05,1153.0,5650.0,0.294453782,2213.0,5776.473333
Rapeseed & Mustard,Chhattisgarh,2023,38010.0,19081.02,502.0,5650.0,0.698907563,3849.21,5220.313333
Rapeseed & Mustard,Delhi,2023,396136.7469,1112209.852,435.60905,5650.0,0.629579832,3388.29,5476.935
Rapeseed & Mustard,Gujarat,2023,277347.0,483970.52,1745.0,5650.0,0.169327731,2456.0,5130.193333
Rapeseed & Mustard,Haryana,2023,754270.0,1418781.87,1881.0,5650.0,0.630840336,2009.0,4732.3175
Rapeseed & Mustard,Himachal Pradesh,2023,8188.0,6640.47,811.0,5650.0,2.242352941,3303.2,5149.83
Rapeseed & Mustard,Jammu And Kashmir,2023,257404.4528,333621.7005,-105.3007423,5650.0,2.904369748,4030.43,5387.324667
Rapeseed & Mustard,Jharkhand,2023,370524.0,294566.58,795.0,5650.0,0.552773109,3642.38,5591.642833
Rapeseed & Mustard,Kerala,2023,2.65,2.53,955.0,5650.0,1.378403361,2961.74,8849.28
Rapeseed & Mustard,Ladakh,2023,366658.0563,946770.6556,320.6732123,5650.0,1.112941176,3418.04,5453.320333
Rapeseed & Mustard,Madhya Pradesh,2023,1335000.0,1747515.0,1309.0,5650.0,0.426134454,1729.0,4862.540833
Rapeseed & Mustard,Maharashtra,2023,18160.0,6846.32,377.0,5650.0,0.362352941,4161.64,5481.333333
Rapeseed & Mustard,Manipur,2023,388679.9502,1070361.098,406.5353984,5650.0,0.751848739,3378.13,5362.622
Rapeseed & Mustard,Meghalaya,2023,289630.1146,514477.345,20.34538896,5650.0,2.375966387,3699.26,5255.484667
Rapeseed & Mustard,Mizoram,2023,353404.9454,872392.0461,269.0000419,5650.0,1.330252101,3399.42,5705.718333
Rapeseed & Mustard,Nagaland,2023,349955.8565,853035.1999,255.5522292,5650.0,1.386806723,3391.63,5733.973333
Rapeseed & Mustard,Odisha,2023,22540.0,7686.14,341.0,5650.0,1.049747899,4164.47,5207.695333
Rapeseed & Mustard,Punjab,2023,53000.0,82892.0,1564.0,5650.0,0.938151261,3206.19,5317.933333
Rapeseed & Mustard,Rajasthan,2023,3766000.0,5976642.0,1587.0,5650.0,0.375630252,2625.0,4680.318333
Rapeseed & Mustard,Sikkim,2023,128163.5591,-391699.1715,-609.2040723,5650.0,5.023529412,4098.58,5855.82
Rapeseed & Mustard,Tamil Nadu,2023,360.0,79.92,222.0,5650.0,0.782016807,4120.35,7690.42
Rapeseed & Mustard,Telangana,2023,384585.1181,1047380.237,390.5698674,5650.0,0.818991597,3397.39,5362.622
Rapeseed & Mustard,Tripura,2023,344764.286,823899.2636,235.3105735,5650.0,1.471932773,3393.55,5742.686667
Rapeseed & Mustard,Uttar Pradesh,2023,1300000.0,1874600.0,1442.0,5650.0,0.375966387,2639.0,4831.8075
Rapeseed & Mustard,Uttarakhand,2023,23879.0,22040.32,923.0,5650.0,1.416218487,2886.24,5320.893333
Rapeseed & Mustard,West Bengal,2023,632896.0,787955.52,1245.0,5650.0,0.977394958,3416.0,4787.4
Rice,Andaman And Nicobar Islands,2023,566412.6657,4015559.452,9196.919452,2183.0,0.0,1175.33,2519.9
Rice,Andhra Pradesh,2023,1921000.0,7359136.0,3831.0,2183.0,0.676806723,1054.28,3221.34
Rice,Arunachal Pradesh,2023,378373.264,2960251.81,8463.763885,2183.0,3.083277311,1145.72,2410.68
Rice,Assam,2023,2318000.0,4928814.0,2126.0,2183.0,2.051428571,1175.4,3631.235357
Rice,Bihar,2023,3106186.0,7872611.86,2534.0,2183.0,0.294453782,1180.85,4162.8915
Rice,Chandigarh,2023,488718.481,3579527.077,8893.993983,2183.0,1.27394958,1192.02,2398.99
Rice,Chhattisgarh,2023,3821550.0,9702915.45,2539.0,2183.0,0.698907563,1112.67,3814.407333
Rice,Chhattisgarh,2023,3821550.0,9702915.45,2539.0,2183.0,0.698907563,1112.67,3814.407333
Rice,Chhattisgarh,2023,3821550.0,9702915.45,2539.0,2183.0,0.698907563,1112.67,3814.407333
Rice,Dadra And Nagar Haveli,2023,561236.47,3986509.801,9176.737742,2183.0,0.08487395,1184.61,2523.42
Rice,Delhi,2023,528016.5686,3800074.323,9047.215124,2183.0,0.629579832,1188.78,2463.53
Rice,Goa,2023,565003.3054,4007649.893,9191.424432,2183.0,0.023109244,1175.33,2523.42
Rice,Gujarat,2023,961794.0,2484054.78,2583.0,2183.0,0.169327731,1291.15,2477.155
Rice,Haryana,2023,1563450.0,5975505.9,3822.0,2183.0,0.630840336,1061.82,2913.0
Rice,Himachal Pradesh,2023,69870.0,151967.25,2175.0,2183.0,2.242352941,1348.23,3070.0
Rice,Jammu And Kashmir,2023,389284.2745,3021486.172,8506.305332,2183.0,2.904369748,1137.63,2373.62
Rice,Jharkhand,2023,1092490.0,1836836.21,1681.0,2183.0,0.552773109,1614.45,2407.1305
Rice,Karnataka,2023,1035000.0,3262956.0,3153.0,2183.0,0.374705882,1165.11,2358.355
Rice,Kerala,2023,252383.0,696610.04,2760.0,2183.0,1.378403361,1354.24,2555.84
Rice,Madhya Pradesh,2023,3315400.0,6898003.0,2081.0,2183.0,0.426134454,1203.35,4798.0
Rice,Madhya Pradesh,2023,3315400.0,6898003.0,2081.0,2183.0,0.426134454,1203.35,4203.928667
Rice,Madhya Pradesh,2023,3315400.0,6898003.0,2081.0,2183.0,0.426134454,1203.35,3811.0
Rice,Maharashtra,2023,1696720.0,3948820.4,2327.0,2183.0,0.362352941,1265.19,3226.962
Rice,Manipur,2023,520559.7719,3758225.569,9018.141472,2183.0,0.751848739,1197.39,2444.7
Rice,Meghalaya,2023,421509.9363,3202341.816,8631.951463,2183.0,2.375966387,1182.12,2359.97
Rice,Mizoram,2023,485284.767,3560256.517,8880.606116,2183.0,1.330252101,1187.68,2412.54
